objectid,filename,title,creator,date,source,identifier,type,format
gbby-57g388,http://archives.nd.edu/Bagby/GBBY-57g388.jpg,GBBY 57G/388: Big Ed Walsh and Edward J. Walsh: (Father [Coach and Ex - White Sox Player] and Son [Baseball Player - 1926-1928]) - 1926,University of Notre Dame Archives,1926,http://archives.nd.edu/Bagby/GBBY-57g388.jpg,gbby-57g388,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g389,http://archives.nd.edu/Bagby/GBBY-57g389.jpg,"GBBY 57G/389: Big Ed Walsh, George Keogan: Baseball Coaches - Edward J. Walsh [Son of Big Ed Walsh] and Elmer Besten?: Players - 1926",University of Notre Dame Archives,1926,http://archives.nd.edu/Bagby/GBBY-57g389.jpg,gbby-57g389,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g390,http://archives.nd.edu/Bagby/GBBY-57g390.jpg,GBBY 57G/390: Big Ed Walsh and George Keogan: Baseball Coaches - 1926,University of Notre Dame Archives,1926,http://archives.nd.edu/Bagby/GBBY-57g390.jpg,gbby-57g390,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g391,http://archives.nd.edu/Bagby/GBBY-57g391.jpg,GBBY 57G/391: Francis Wilson: Baseball Player - 1926-1928,University of Notre Dame Archives,1926-1928,http://archives.nd.edu/Bagby/GBBY-57g391.jpg,gbby-57g391,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g392,http://archives.nd.edu/Bagby/GBBY-57g392.jpg,GBBY 57G/392: William Yore: Baseball Player - 1927,University of Notre Dame Archives,1927,http://archives.nd.edu/Bagby/GBBY-57g392.jpg,gbby-57g392,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g393,http://archives.nd.edu/Bagby/GBBY-57g393.jpg,"GBBY 57G/393: Hugh Magevney, James Silver and Unidentified Player: Baseball Players - 1924",University of Notre Dame Archives,1924,http://archives.nd.edu/Bagby/GBBY-57g393.jpg,gbby-57g393,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g394,http://archives.nd.edu/Bagby/GBBY-57g394.jpg,GBBY 57G/394: Dwyer and Augustus (Gus) Stange: Baseball Players - 1924,University of Notre Dame Archives,1924,http://archives.nd.edu/Bagby/GBBY-57g394.jpg,gbby-57g394,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g395,http://archives.nd.edu/Bagby/GBBY-57g395.jpg,"GBBY 57G/395: Joseph Dawes, Cerney, and William Sheehan: Baseball - 1924",University of Notre Dame Archives,1924,http://archives.nd.edu/Bagby/GBBY-57g395.jpg,gbby-57g395,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g396,http://archives.nd.edu/Bagby/GBBY-57g396.jpg,"GBBY 57G/396: John Noppenberger, George Keogan and Unidentified Student Manager?: Baseball - 1924",University of Notre Dame Archives,1924,http://archives.nd.edu/Bagby/GBBY-57g396.jpg,gbby-57g396,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g397,http://archives.nd.edu/Bagby/GBBY-57g397.jpg,GBBY 57G/397: John (Bull) Polisky? and Jim Quinn?: Baseball - 1925,University of Notre Dame Archives,1925,http://archives.nd.edu/Bagby/GBBY-57g397.jpg,gbby-57g397,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g398,http://archives.nd.edu/Bagby/GBBY-57g398.jpg,GBBY 57G/398: Joseph (Joe) Sullivan? and Art Parisien?: Baseball - 1926,University of Notre Dame Archives,1926,http://archives.nd.edu/Bagby/GBBY-57g398.jpg,gbby-57g398,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g399,http://archives.nd.edu/Bagby/GBBY-57g399.jpg,GBBY 57G/399: Baseball Players Warming Up for a Game or Practice - c1927-1929,University of Notre Dame Archives,1927-1929,http://archives.nd.edu/Bagby/GBBY-57g399.jpg,gbby-57g399,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g400,http://archives.nd.edu/Bagby/GBBY-57g400.jpg,GBBY 57G/400: Baseball Players Warming Up for a Game or Practice - c1927-1929,University of Notre Dame Archives,1927-1929,http://archives.nd.edu/Bagby/GBBY-57g400.jpg,gbby-57g400,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g401,http://archives.nd.edu/Bagby/GBBY-57g401.jpg,GBBY 57G/401: Unidentified Baseball Coach - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-57g401.jpg,gbby-57g401,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g402,http://archives.nd.edu/Bagby/GBBY-57g402.jpg,GBBY 57G/402: Unidentified Baseball Players - c1925-1930,University of Notre Dame Archives,1925-1930,http://archives.nd.edu/Bagby/GBBY-57g402.jpg,gbby-57g402,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g403,http://archives.nd.edu/Bagby/GBBY-57g403.jpg,GBBY 57G/403: Unidentified Baseball Players - c1925-1930,University of Notre Dame Archives,1925-1930,http://archives.nd.edu/Bagby/GBBY-57g403.jpg,gbby-57g403,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g404,http://archives.nd.edu/Bagby/GBBY-57g404.jpg,GBBY 57G/404: Unidentified Baseball Players - c1925-1930,University of Notre Dame Archives,1925-1930,http://archives.nd.edu/Bagby/GBBY-57g404.jpg,gbby-57g404,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g405,http://archives.nd.edu/Bagby/GBBY-57g405.jpg,GBBY 57G/405: Unidentified Baseball Players - c1925-1930,University of Notre Dame Archives,1925-1930,http://archives.nd.edu/Bagby/GBBY-57g405.jpg,gbby-57g405,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g406,http://archives.nd.edu/Bagby/GBBY-57g406.jpg,GBBY 57G/406: Unidentified Baseball Players - c1925-1930,University of Notre Dame Archives,1925-1930,http://archives.nd.edu/Bagby/GBBY-57g406.jpg,gbby-57g406,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g407,http://archives.nd.edu/Bagby/GBBY-57g407.jpg,GBBY 57G/407: Unidentified Baseball Players - c1925-1930,University of Notre Dame Archives,1925-1930,http://archives.nd.edu/Bagby/GBBY-57g407.jpg,gbby-57g407,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g408,http://archives.nd.edu/Bagby/GBBY-57g408.jpg,GBBY 57G/408: Unidentified Baseball Players - c1925-1930,University of Notre Dame Archives,1925-1930,http://archives.nd.edu/Bagby/GBBY-57g408.jpg,gbby-57g408,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g409,http://archives.nd.edu/Bagby/GBBY-57g409.jpg,GBBY 57G/409: Track Meet Scene vs. Unidentified Team (Damaged Negative) - c1930,University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-57g409.jpg,gbby-57g409,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g410,http://archives.nd.edu/Bagby/GBBY-57g410.jpg,GBBY 57G/410: Track Meet Scene vs. Michigan State - c1930,University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-57g410.jpg,gbby-57g410,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g411,http://archives.nd.edu/Bagby/GBBY-57g411.jpg,GBBY 57G/411: Track Meet Scene vs. Unidentified Team - Runners at Finish Line of 100 Yard Dash - 1927,University of Notre Dame Archives,1927,http://archives.nd.edu/Bagby/GBBY-57g411.jpg,gbby-57g411,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g412,http://archives.nd.edu/Bagby/GBBY-57g412.jpg,GBBY 57G/412: Track: Joseph Abbott - 1927-1930,University of Notre Dame Archives,1927-1930,http://archives.nd.edu/Bagby/GBBY-57g412.jpg,gbby-57g412,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g413,http://archives.nd.edu/Bagby/GBBY-57g413.jpg,GBBY 57G/413: Track: Emmett (Barney) Barron - 1926,University of Notre Dame Archives,1926,http://archives.nd.edu/Bagby/GBBY-57g413.jpg,gbby-57g413,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g414,http://archives.nd.edu/Bagby/GBBY-57g414.jpg,GBBY 57G/414: Track: Emmett (Barney) Barron - 1926,University of Notre Dame Archives,1926,http://archives.nd.edu/Bagby/GBBY-57g414.jpg,gbby-57g414,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g415,http://archives.nd.edu/Bagby/GBBY-57g415.jpg,GBBY 57G/415: Track: Jim Biggins - 1930,University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-57g415.jpg,gbby-57g415,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g416,http://archives.nd.edu/Bagby/GBBY-57g416.jpg,"GBBY 57G/416: Track, Pole Vault: Thomas J. Bov - 1927",University of Notre Dame Archives,1927,http://archives.nd.edu/Bagby/GBBY-57g416.jpg,gbby-57g416,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g417,http://archives.nd.edu/Bagby/GBBY-57g417.jpg,GBBY 57G/417: Track: Winston Bradley (?) - 1932,University of Notre Dame Archives,1932,http://archives.nd.edu/Bagby/GBBY-57g417.jpg,gbby-57g417,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g418,http://archives.nd.edu/Bagby/GBBY-57g418.jpg,GBBY 57G/418: Track and Cross Country: Bernard J. Coughlin - 1924-1926,University of Notre Dame Archives,1924-1926,http://archives.nd.edu/Bagby/GBBY-57g418.jpg,gbby-57g418,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g419,http://archives.nd.edu/Bagby/GBBY-57g419.jpg,GBBY 57G/419: Track and Cross Country: Bernard J. Coughlin - 1924-1926,University of Notre Dame Archives,1924-1926,http://archives.nd.edu/Bagby/GBBY-57g419.jpg,gbby-57g419,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g420,http://archives.nd.edu/Bagby/GBBY-57g420.jpg,GBBY 57G/420: Track: Joseph P. Dellamaria - 1927,University of Notre Dame Archives,1927,http://archives.nd.edu/Bagby/GBBY-57g420.jpg,gbby-57g420,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g421,http://archives.nd.edu/Bagby/GBBY-57g421.jpg,GBBY 57G/421: Track: John (Jack) Elder (?) - c1928,University of Notre Dame Archives,1928,http://archives.nd.edu/Bagby/GBBY-57g421.jpg,gbby-57g421,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g422,http://archives.nd.edu/Bagby/GBBY-57g422.jpg,"GBBY 57G/422: Track, Shot Put: Charles Finkel - 1933",University of Notre Dame Archives,1933,http://archives.nd.edu/Bagby/GBBY-57g422.jpg,gbby-57g422,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g423,http://archives.nd.edu/Bagby/GBBY-57g423.jpg,GBBY 57G/423: Track: Ken Fishleigh - 1930,University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-57g423.jpg,gbby-57g423,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g424,http://archives.nd.edu/Bagby/GBBY-57g424.jpg,GBBY 57G/424: Track: Joseph (Joe) Griffin - c1926,University of Notre Dame Archives,1926,http://archives.nd.edu/Bagby/GBBY-57g424.jpg,gbby-57g424,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g425,http://archives.nd.edu/Bagby/GBBY-57g425.jpg,GBBY 57G/425: Track: Frank (Nordy) Hoffman - c1930,University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-57g425.jpg,gbby-57g425,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g426,http://archives.nd.edu/Bagby/GBBY-57g426.jpg,GBBY 57G/426: Track: Gene Howrey - 1931,University of Notre Dame Archives,1931,http://archives.nd.edu/Bagby/GBBY-57g426.jpg,gbby-57g426,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g427,http://archives.nd.edu/Bagby/GBBY-57g427.jpg,"GBBY 57G/427: Track, Javelin: John S. (Jack) Lavelle - 1928",University of Notre Dame Archives,1928,http://archives.nd.edu/Bagby/GBBY-57g427.jpg,gbby-57g427,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g428,http://archives.nd.edu/Bagby/GBBY-57g428.jpg,"GBBY 57G/428: Track, Javelin: John S. (Jack) Lavelle - 1928",University of Notre Dame Archives,1928,http://archives.nd.edu/Bagby/GBBY-57g428.jpg,gbby-57g428,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g429,http://archives.nd.edu/Bagby/GBBY-57g429.jpg,GBBY 57G/429: Track: John S. (Jack) Lavelle or Joseph Repetti - 1927,University of Notre Dame Archives,1927,http://archives.nd.edu/Bagby/GBBY-57g429.jpg,gbby-57g429,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g430,http://archives.nd.edu/Bagby/GBBY-57g430.jpg,GBBY 57G/430: Track: Tom Lieb - 1922-1923,University of Notre Dame Archives,1922-1923,http://archives.nd.edu/Bagby/GBBY-57g430.jpg,gbby-57g430,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g431,http://archives.nd.edu/Bagby/GBBY-57g431.jpg,GBBY 57G/431: Track: Tom Lieb - 1922-1923,University of Notre Dame Archives,1922-1923,http://archives.nd.edu/Bagby/GBBY-57g431.jpg,gbby-57g431,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g432,http://archives.nd.edu/Bagby/GBBY-57g432.jpg,GBBY 57G/432: Track and Cross Country: Don McConville (Damaged Negative) - 1930,University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-57g432.jpg,gbby-57g432,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g433,http://archives.nd.edu/Bagby/GBBY-57g433.jpg,GBBY 57G/433: Track: Chester (Chet) McDonald - 1926,University of Notre Dame Archives,1926,http://archives.nd.edu/Bagby/GBBY-57g433.jpg,gbby-57g433,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g434,http://archives.nd.edu/Bagby/GBBY-57g434.jpg,"GBBY 57G/434: Track, Shot Put: Frank Milbauer - 1926",University of Notre Dame Archives,1926,http://archives.nd.edu/Bagby/GBBY-57g434.jpg,gbby-57g434,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g435,http://archives.nd.edu/Bagby/GBBY-57g435.jpg,"GBBY 57G/435: Track, Discus: Joseph Norton - 1926",University of Notre Dame Archives,1926,http://archives.nd.edu/Bagby/GBBY-57g435.jpg,gbby-57g435,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g436,http://archives.nd.edu/Bagby/GBBY-57g436.jpg,GBBY 57G/436: Track: James Slattery - 1930,University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-57g436.jpg,gbby-57g436,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g437,http://archives.nd.edu/Bagby/GBBY-57g437.jpg,GBBY 57G/437: Track: Eugene (Scrap Iron) Young - 1927,University of Notre Dame Archives,1927,http://archives.nd.edu/Bagby/GBBY-57g437.jpg,gbby-57g437,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g438,http://archives.nd.edu/Bagby/GBBY-57g438.jpg,"GBBY 57G/438: Track: James Stack, Bernie Coughlin, William Barr - 1925",University of Notre Dame Archives,1925,http://archives.nd.edu/Bagby/GBBY-57g438.jpg,gbby-57g438,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g439,http://archives.nd.edu/Bagby/GBBY-57g439.jpg,"GBBY 57G/439: Cross Country: Edward William (Bill) Brown, George Dolmage, Martin (Marty) Ryan, and Unidentified - 1925",University of Notre Dame Archives,1925,http://archives.nd.edu/Bagby/GBBY-57g439.jpg,gbby-57g439,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g440,http://archives.nd.edu/Bagby/GBBY-57g440.jpg,"GBBY 57G/440: Track: Vincent Goulet, Frank Masterson, Charles Riley, William Barr, and Unidentified - 1925",University of Notre Dame Archives,1925,http://archives.nd.edu/Bagby/GBBY-57g440.jpg,gbby-57g440,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g441,http://archives.nd.edu/Bagby/GBBY-57g441.jpg,"GBBY 57G/441: Track: Charley Judge, Eugene (Scrap Iron) Young, Francis McTiernan, Joseph Nulty, John Wendland - 1925",University of Notre Dame Archives,1925,http://archives.nd.edu/Bagby/GBBY-57g441.jpg,gbby-57g441,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g442,http://archives.nd.edu/Bagby/GBBY-57g442.jpg,GBBY 57G/442: Track: Raymond Cunningham and James (Jim) Stack - 1925,University of Notre Dame Archives,1925,http://archives.nd.edu/Bagby/GBBY-57g442.jpg,gbby-57g442,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g443,http://archives.nd.edu/Bagby/GBBY-57g443.jpg,GBBY 57G/443: Track: Francis McTiernan and Chester (Chet) McDonald - 1925,University of Notre Dame Archives,1925,http://archives.nd.edu/Bagby/GBBY-57g443.jpg,gbby-57g443,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g444,http://archives.nd.edu/Bagby/GBBY-57g444.jpg,GBBY 57G/444: Track: Tom Lieb and Paul Harrington - 1925,University of Notre Dame Archives,1925,http://archives.nd.edu/Bagby/GBBY-57g444.jpg,gbby-57g444,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g445,http://archives.nd.edu/Bagby/GBBY-57g445.jpg,"GBBY 57G/445: Track: Charley Judge, Wayne Cox, James Stack, and William Barr - 1925",University of Notre Dame Archives,1925,http://archives.nd.edu/Bagby/GBBY-57g445.jpg,gbby-57g445,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g446,http://archives.nd.edu/Bagby/GBBY-57g446.jpg,GBBY 57G/446: Cross Country (Track?): Joseph Nulty and Dick Phelan - 1926,University of Notre Dame Archives,1926,http://archives.nd.edu/Bagby/GBBY-57g446.jpg,gbby-57g446,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g447,http://archives.nd.edu/Bagby/GBBY-57g447.jpg,GBBY 57G/447: Track: Charley Judge with Unidentified - c1925-1927,University of Notre Dame Archives,1925-1927,http://archives.nd.edu/Bagby/GBBY-57g447.jpg,gbby-57g447,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g448,http://archives.nd.edu/Bagby/GBBY-57g448.jpg,"GBBY 57G/448: Track, Hurdles: Emmett (Barney) Barron and Unidentified - c1926",University of Notre Dame Archives,1926,http://archives.nd.edu/Bagby/GBBY-57g448.jpg,gbby-57g448,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g449,http://archives.nd.edu/Bagby/GBBY-57g449.jpg,"GBBY 57G/449: Track Members posed at Cartier Field - Joseph Dellamaria, Charles Riley, Joseph Sullivan Morrissey, and unidentified - c1927-1928",University of Notre Dame Archives,1927-1928,http://archives.nd.edu/Bagby/GBBY-57g449.jpg,gbby-57g449,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g450,http://archives.nd.edu/Bagby/GBBY-57g450.jpg,GBBY 57G/450: Track: Conley and Unidentified - 1934,University of Notre Dame Archives,1934,http://archives.nd.edu/Bagby/GBBY-57g450.jpg,gbby-57g450,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g451,http://archives.nd.edu/Bagby/GBBY-57g451.jpg,GBBY 57G/451: Track: George Meagher and John (Jack) Edwards - 1934,University of Notre Dame Archives,1934,http://archives.nd.edu/Bagby/GBBY-57g451.jpg,gbby-57g451,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g452,http://archives.nd.edu/Bagby/GBBY-57g452.jpg,GBBY 57G/452: Track: Leo McFarlane and Vince Murphy - 1934,University of Notre Dame Archives,1934,http://archives.nd.edu/Bagby/GBBY-57g452.jpg,gbby-57g452,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g453,http://archives.nd.edu/Bagby/GBBY-57g453.jpg,GBBY 57G/453: Track: Paul Rubly and John Frawley - 1934,University of Notre Dame Archives,1934,http://archives.nd.edu/Bagby/GBBY-57g453.jpg,gbby-57g453,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g454,http://archives.nd.edu/Bagby/GBBY-57g454.jpg,GBBY 57G/454: Track: James Bowdren and Charles Howard - 1934,University of Notre Dame Archives,1934,http://archives.nd.edu/Bagby/GBBY-57g454.jpg,gbby-57g454,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g455,http://archives.nd.edu/Bagby/GBBY-57g455.jpg,GBBY 57G/455: Track: Don Elser and James Gilfoil - 1934,University of Notre Dame Archives,1934,http://archives.nd.edu/Bagby/GBBY-57g455.jpg,gbby-57g455,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g456,http://archives.nd.edu/Bagby/GBBY-57g456.jpg,GBBY 57G/456: Track: Francis (Mike) Layden and Dreason (?) - 1934,University of Notre Dame Archives,1934,http://archives.nd.edu/Bagby/GBBY-57g456.jpg,gbby-57g456,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g457,http://archives.nd.edu/Bagby/GBBY-57g457.jpg,GBBY 57G/457: Track: Howard C. Link and Joseph (Joe) Sullivan - 1934,University of Notre Dame Archives,1934,http://archives.nd.edu/Bagby/GBBY-57g457.jpg,gbby-57g457,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g458,http://archives.nd.edu/Bagby/GBBY-57g458.jpg,GBBY 57G/458: Track: James Shiels and Eddie King - 1934,University of Notre Dame Archives,1934,http://archives.nd.edu/Bagby/GBBY-57g458.jpg,gbby-57g458,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g459,http://archives.nd.edu/Bagby/GBBY-57g459.jpg,GBBY 57G/459: Track: Robert Bernard and Joseph Young - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-57g459.jpg,gbby-57g459,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g460,http://archives.nd.edu/Bagby/GBBY-57g460.jpg,GBBY 57G/460: Track: James Fagan and Clyde Roberts - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-57g460.jpg,gbby-57g460,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g461,http://archives.nd.edu/Bagby/GBBY-57g461.jpg,GBBY 57G/461: Unidentified Track Coach or Trainer - c1925-1930,University of Notre Dame Archives,1925-1930,http://archives.nd.edu/Bagby/GBBY-57g461.jpg,gbby-57g461,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g462,http://archives.nd.edu/Bagby/GBBY-57g462.jpg,GBBY 57G/462: Unidentified Track Team Members - c1925-1930,University of Notre Dame Archives,1925-1930,http://archives.nd.edu/Bagby/GBBY-57g462.jpg,gbby-57g462,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g463,http://archives.nd.edu/Bagby/GBBY-57g463.jpg,GBBY 57G/463: Unidentified Track Team Members - c1925-1930,University of Notre Dame Archives,1925-1930,http://archives.nd.edu/Bagby/GBBY-57g463.jpg,gbby-57g463,Image;StillImage;Glassplatenegative,image/jpeg
